ID	Target	Stance	Dataset
7327	Recep Tayyip Erdoğan	FAVOR	presidents
7328	Recep Tayyip Erdoğan	NONE	presidents
7329	Recep Tayyip Erdoğan	FAVOR	presidents
7330	Recep Tayyip Erdoğan	AGAINST	presidents
7331	Recep Tayyip Erdoğan	FAVOR	presidents
7332	Recep Tayyip Erdoğan	NONE	presidents
7333	Recep Tayyip Erdoğan	NONE	presidents
7334	Recep Tayyip Erdoğan	AGAINST	presidents
7335	Recep Tayyip Erdoğan	AGAINST	presidents
7336	Recep Tayyip Erdoğan	AGAINST	presidents
7337	Recep Tayyip Erdoğan	NONE	presidents
7338	Recep Tayyip Erdoğan	AGAINST	presidents
7339	Recep Tayyip Erdoğan	AGAINST	presidents
7340	Recep Tayyip Erdoğan	NONE	presidents
7341	Recep Tayyip Erdoğan	AGAINST	presidents
7342	Recep Tayyip Erdoğan	AGAINST	presidents
7343	Recep Tayyip Erdoğan	AGAINST	presidents
7344	Recep Tayyip Erdoğan	FAVOR	presidents
7345	Recep Tayyip Erdoğan	AGAINST	presidents
7346	Recep Tayyip Erdoğan	AGAINST	presidents
7347	Recep Tayyip Erdoğan	FAVOR	presidents
7348	Recep Tayyip Erdoğan	AGAINST	presidents
7349	Recep Tayyip Erdoğan	AGAINST	presidents
7350	Recep Tayyip Erdoğan	AGAINST	presidents
7351	Recep Tayyip Erdoğan	NONE	presidents
7352	Recep Tayyip Erdoğan	AGAINST	presidents
7353	Recep Tayyip Erdoğan	AGAINST	presidents
7354	Recep Tayyip Erdoğan	AGAINST	presidents
7355	Recep Tayyip Erdoğan	AGAINST	presidents
7356	Recep Tayyip Erdoğan	AGAINST	presidents
7357	Recep Tayyip Erdoğan	AGAINST	presidents
7358	Recep Tayyip Erdoğan	NONE	presidents
7359	Recep Tayyip Erdoğan	AGAINST	presidents
7360	Recep Tayyip Erdoğan	AGAINST	presidents
7361	Recep Tayyip Erdoğan	AGAINST	presidents
7362	Recep Tayyip Erdoğan	AGAINST	presidents
7363	Recep Tayyip Erdoğan	AGAINST	presidents
7364	Recep Tayyip Erdoğan	AGAINST	presidents
7365	Recep Tayyip Erdoğan	AGAINST	presidents
7366	Recep Tayyip Erdoğan	AGAINST	presidents
7367	Recep Tayyip Erdoğan	AGAINST	presidents
7368	Recep Tayyip Erdoğan	NONE	presidents
7369	Recep Tayyip Erdoğan	AGAINST	presidents
7370	Recep Tayyip Erdoğan	AGAINST	presidents
7371	Recep Tayyip Erdoğan	AGAINST	presidents
7372	Recep Tayyip Erdoğan	AGAINST	presidents
7373	Recep Tayyip Erdoğan	AGAINST	presidents
7374	Recep Tayyip Erdoğan	FAVOR	presidents
7375	Recep Tayyip Erdoğan	NONE	presidents
7376	Recep Tayyip Erdoğan	AGAINST	presidents
7377	Recep Tayyip Erdoğan	FAVOR	presidents
7378	Recep Tayyip Erdoğan	AGAINST	presidents
7379	Recep Tayyip Erdoğan	NONE	presidents
7380	Recep Tayyip Erdoğan	AGAINST	presidents
7381	Recep Tayyip Erdoğan	AGAINST	presidents
7382	Recep Tayyip Erdoğan	AGAINST	presidents
7383	Recep Tayyip Erdoğan	NONE	presidents
7384	Recep Tayyip Erdoğan	AGAINST	presidents
7385	Recep Tayyip Erdoğan	AGAINST	presidents
7386	Recep Tayyip Erdoğan	NONE	presidents
7387	Recep Tayyip Erdoğan	NONE	presidents
7388	Recep Tayyip Erdoğan	AGAINST	presidents
7389	Recep Tayyip Erdoğan	AGAINST	presidents
7390	Recep Tayyip Erdoğan	NONE	presidents
7391	Recep Tayyip Erdoğan	AGAINST	presidents
7392	Recep Tayyip Erdoğan	AGAINST	presidents
7393	Recep Tayyip Erdoğan	AGAINST	presidents
7394	Recep Tayyip Erdoğan	AGAINST	presidents
7395	Recep Tayyip Erdoğan	AGAINST	presidents
7396	Recep Tayyip Erdoğan	NONE	presidents
7397	Recep Tayyip Erdoğan	AGAINST	presidents
7398	Recep Tayyip Erdoğan	NONE	presidents
7399	Recep Tayyip Erdoğan	AGAINST	presidents
7400	Recep Tayyip Erdoğan	AGAINST	presidents
7401	Recep Tayyip Erdoğan	AGAINST	presidents
7402	Recep Tayyip Erdoğan	AGAINST	presidents
7403	Recep Tayyip Erdoğan	AGAINST	presidents
7404	Recep Tayyip Erdoğan	FAVOR	presidents
7405	Recep Tayyip Erdoğan	AGAINST	presidents
7406	Recep Tayyip Erdoğan	AGAINST	presidents
7407	Recep Tayyip Erdoğan	AGAINST	presidents
7408	Recep Tayyip Erdoğan	AGAINST	presidents
7409	Recep Tayyip Erdoğan	AGAINST	presidents
7410	Recep Tayyip Erdoğan	AGAINST	presidents
7411	Recep Tayyip Erdoğan	FAVOR	presidents
7412	Recep Tayyip Erdoğan	AGAINST	presidents
7413	Recep Tayyip Erdoğan	NONE	presidents
7414	Recep Tayyip Erdoğan	AGAINST	presidents
7415	Recep Tayyip Erdoğan	AGAINST	presidents
7416	Recep Tayyip Erdoğan	AGAINST	presidents
7417	Recep Tayyip Erdoğan	AGAINST	presidents
7418	Recep Tayyip Erdoğan	AGAINST	presidents
7419	Recep Tayyip Erdoğan	NONE	presidents
7420	Recep Tayyip Erdoğan	AGAINST	presidents
7421	Recep Tayyip Erdoğan	FAVOR	presidents
7422	Recep Tayyip Erdoğan	AGAINST	presidents
7423	Recep Tayyip Erdoğan	FAVOR	presidents
7424	Recep Tayyip Erdoğan	AGAINST	presidents
7425	Recep Tayyip Erdoğan	AGAINST	presidents
7426	Recep Tayyip Erdoğan	NONE	presidents
7427	Recep Tayyip Erdoğan	AGAINST	presidents
7428	Recep Tayyip Erdoğan	AGAINST	presidents
7429	Recep Tayyip Erdoğan	FAVOR	presidents
7430	Recep Tayyip Erdoğan	FAVOR	presidents
7431	Recep Tayyip Erdoğan	AGAINST	presidents
7432	Recep Tayyip Erdoğan	FAVOR	presidents
7433	Recep Tayyip Erdoğan	FAVOR	presidents
7434	Recep Tayyip Erdoğan	NONE	presidents
7435	Recep Tayyip Erdoğan	NONE	presidents
7436	Recep Tayyip Erdoğan	AGAINST	presidents
7437	Recep Tayyip Erdoğan	FAVOR	presidents
7438	Recep Tayyip Erdoğan	AGAINST	presidents
7439	Recep Tayyip Erdoğan	AGAINST	presidents
7440	Recep Tayyip Erdoğan	AGAINST	presidents
7441	Recep Tayyip Erdoğan	NONE	presidents
7442	Recep Tayyip Erdoğan	NONE	presidents
7443	Recep Tayyip Erdoğan	NONE	presidents
7444	Recep Tayyip Erdoğan	AGAINST	presidents
7445	Recep Tayyip Erdoğan	AGAINST	presidents
7446	Recep Tayyip Erdoğan	AGAINST	presidents
7447	Recep Tayyip Erdoğan	AGAINST	presidents
7448	Recep Tayyip Erdoğan	AGAINST	presidents
7449	Recep Tayyip Erdoğan	AGAINST	presidents
7450	Recep Tayyip Erdoğan	NONE	presidents
7451	Recep Tayyip Erdoğan	AGAINST	presidents
7452	Recep Tayyip Erdoğan	AGAINST	presidents
7453	Recep Tayyip Erdoğan	AGAINST	presidents
7454	Recep Tayyip Erdoğan	AGAINST	presidents
7455	Recep Tayyip Erdoğan	AGAINST	presidents
7456	Recep Tayyip Erdoğan	AGAINST	presidents
7457	Recep Tayyip Erdoğan	AGAINST	presidents
7458	Recep Tayyip Erdoğan	NONE	presidents
7459	Recep Tayyip Erdoğan	NONE	presidents
7460	Recep Tayyip Erdoğan	NONE	presidents
7461	Recep Tayyip Erdoğan	NONE	presidents
7462	Recep Tayyip Erdoğan	AGAINST	presidents
7463	Recep Tayyip Erdoğan	NONE	presidents
7464	Recep Tayyip Erdoğan	NONE	presidents
7465	Recep Tayyip Erdoğan	NONE	presidents
7466	Recep Tayyip Erdoğan	AGAINST	presidents
7467	Recep Tayyip Erdoğan	AGAINST	presidents
7468	Recep Tayyip Erdoğan	FAVOR	presidents
7469	Recep Tayyip Erdoğan	NONE	presidents
7470	Recep Tayyip Erdoğan	NONE	presidents
7471	Recep Tayyip Erdoğan	AGAINST	presidents
7472	Recep Tayyip Erdoğan	AGAINST	presidents
7473	Recep Tayyip Erdoğan	AGAINST	presidents
7474	Recep Tayyip Erdoğan	NONE	presidents
7475	Recep Tayyip Erdoğan	FAVOR	presidents
7476	Recep Tayyip Erdoğan	AGAINST	presidents
7477	Recep Tayyip Erdoğan	FAVOR	presidents
7478	Recep Tayyip Erdoğan	FAVOR	presidents
7479	Recep Tayyip Erdoğan	AGAINST	presidents
7480	Recep Tayyip Erdoğan	NONE	presidents
7481	Recep Tayyip Erdoğan	NONE	presidents
7482	Recep Tayyip Erdoğan	AGAINST	presidents
7483	Recep Tayyip Erdoğan	NONE	presidents
7484	Recep Tayyip Erdoğan	NONE	presidents
7485	Recep Tayyip Erdoğan	AGAINST	presidents
7486	Recep Tayyip Erdoğan	NONE	presidents
7487	Recep Tayyip Erdoğan	AGAINST	presidents
7488	Recep Tayyip Erdoğan	AGAINST	presidents
7489	Recep Tayyip Erdoğan	AGAINST	presidents
7490	Recep Tayyip Erdoğan	FAVOR	presidents
7491	Recep Tayyip Erdoğan	AGAINST	presidents
7492	Recep Tayyip Erdoğan	AGAINST	presidents
7493	Recep Tayyip Erdoğan	NONE	presidents
7494	Recep Tayyip Erdoğan	AGAINST	presidents
7495	Recep Tayyip Erdoğan	NONE	presidents
7496	Recep Tayyip Erdoğan	AGAINST	presidents
7497	Recep Tayyip Erdoğan	NONE	presidents
7498	Recep Tayyip Erdoğan	FAVOR	presidents
7499	Recep Tayyip Erdoğan	NONE	presidents
7500	Recep Tayyip Erdoğan	FAVOR	presidents
7501	Recep Tayyip Erdoğan	AGAINST	presidents
7502	Recep Tayyip Erdoğan	FAVOR	presidents
7503	Recep Tayyip Erdoğan	AGAINST	presidents
7504	Donald Trump	AGAINST	presidents
7505	Donald Trump	AGAINST	presidents
7506	Donald Trump	AGAINST	presidents
7507	Donald Trump	FAVOR	presidents
7508	Donald Trump	FAVOR	presidents
7509	Donald Trump	AGAINST	presidents
7510	Donald Trump	AGAINST	presidents
7511	Donald Trump	NONE	presidents
7512	Donald Trump	AGAINST	presidents
7513	Donald Trump	AGAINST	presidents
7514	Donald Trump	NONE	presidents
7515	Donald Trump	AGAINST	presidents
7516	Donald Trump	AGAINST	presidents
7517	Donald Trump	FAVOR	presidents
7518	Donald Trump	AGAINST	presidents
7519	Donald Trump	AGAINST	presidents
7520	Donald Trump	AGAINST	presidents
7521	Donald Trump	AGAINST	presidents
7522	Donald Trump	AGAINST	presidents
7523	Donald Trump	AGAINST	presidents
7524	Donald Trump	AGAINST	presidents
7525	Donald Trump	AGAINST	presidents
7526	Donald Trump	AGAINST	presidents
7527	Donald Trump	FAVOR	presidents
7528	Donald Trump	AGAINST	presidents
7529	Donald Trump	AGAINST	presidents
7530	Donald Trump	AGAINST	presidents
7531	Donald Trump	NONE	presidents
7532	Donald Trump	AGAINST	presidents
7533	Donald Trump	FAVOR	presidents
7534	Donald Trump	FAVOR	presidents
7535	Donald Trump	AGAINST	presidents
7536	Donald Trump	AGAINST	presidents
7537	Donald Trump	FAVOR	presidents
7538	Donald Trump	AGAINST	presidents
7539	Donald Trump	AGAINST	presidents
7540	Donald Trump	AGAINST	presidents
7541	Donald Trump	AGAINST	presidents
7542	Donald Trump	AGAINST	presidents
7543	Donald Trump	AGAINST	presidents
7544	Donald Trump	NONE	presidents
7545	Donald Trump	AGAINST	presidents
7546	Donald Trump	FAVOR	presidents
7547	Donald Trump	AGAINST	presidents
7548	Donald Trump	AGAINST	presidents
7549	Donald Trump	FAVOR	presidents
7550	Donald Trump	AGAINST	presidents
7551	Donald Trump	AGAINST	presidents
7552	Donald Trump	FAVOR	presidents
7553	Donald Trump	AGAINST	presidents
7554	Donald Trump	AGAINST	presidents
7555	Donald Trump	AGAINST	presidents
7556	Donald Trump	NONE	presidents
7557	Donald Trump	FAVOR	presidents
7558	Donald Trump	FAVOR	presidents
7559	Donald Trump	NONE	presidents
7560	Donald Trump	AGAINST	presidents
7561	Donald Trump	AGAINST	presidents
7562	Donald Trump	FAVOR	presidents
7563	Donald Trump	AGAINST	presidents
7564	Donald Trump	AGAINST	presidents
7565	Donald Trump	NONE	presidents
7566	Donald Trump	AGAINST	presidents
7567	Donald Trump	NONE	presidents
7568	Donald Trump	AGAINST	presidents
7569	Donald Trump	FAVOR	presidents
7570	Donald Trump	AGAINST	presidents
7571	Donald Trump	AGAINST	presidents
7572	Donald Trump	NONE	presidents
7573	Donald Trump	AGAINST	presidents
7574	Donald Trump	AGAINST	presidents
7575	Donald Trump	AGAINST	presidents
7576	Donald Trump	AGAINST	presidents
7577	Donald Trump	FAVOR	presidents
7578	Donald Trump	AGAINST	presidents
7579	Donald Trump	FAVOR	presidents
7580	Donald Trump	AGAINST	presidents
7581	Donald Trump	AGAINST	presidents
7582	Donald Trump	AGAINST	presidents
7583	Donald Trump	AGAINST	presidents
7584	Donald Trump	NONE	presidents
7585	Donald Trump	AGAINST	presidents
7586	Donald Trump	AGAINST	presidents
7587	Donald Trump	AGAINST	presidents
7588	Donald Trump	AGAINST	presidents
7589	Donald Trump	AGAINST	presidents
7590	Donald Trump	AGAINST	presidents
7591	Donald Trump	NONE	presidents
7592	Donald Trump	AGAINST	presidents
7593	Donald Trump	FAVOR	presidents
7594	Donald Trump	NONE	presidents
7595	Donald Trump	FAVOR	presidents
7596	Donald Trump	NONE	presidents
7597	Donald Trump	AGAINST	presidents
7598	Donald Trump	FAVOR	presidents
7599	Donald Trump	AGAINST	presidents
7600	Donald Trump	AGAINST	presidents
7601	Donald Trump	AGAINST	presidents
7602	Donald Trump	AGAINST	presidents
7603	Donald Trump	AGAINST	presidents
7604	Donald Trump	FAVOR	presidents
7605	Donald Trump	AGAINST	presidents
7606	Donald Trump	AGAINST	presidents
7607	Donald Trump	NONE	presidents
7608	Donald Trump	AGAINST	presidents
7609	Donald Trump	FAVOR	presidents
7610	Donald Trump	NONE	presidents
7611	Donald Trump	AGAINST	presidents
7612	Donald Trump	AGAINST	presidents
7613	Donald Trump	AGAINST	presidents
7614	Donald Trump	AGAINST	presidents
7615	Donald Trump	NONE	presidents
7616	Donald Trump	NONE	presidents
7617	Donald Trump	FAVOR	presidents
7618	Donald Trump	AGAINST	presidents
7619	Donald Trump	NONE	presidents
7620	Donald Trump	AGAINST	presidents
7621	Donald Trump	NONE	presidents
7622	Donald Trump	NONE	presidents
7623	Donald Trump	AGAINST	presidents
7624	Donald Trump	AGAINST	presidents
7625	Donald Trump	NONE	presidents
7626	Donald Trump	FAVOR	presidents
7627	Donald Trump	FAVOR	presidents
7628	Donald Trump	FAVOR	presidents
7629	Donald Trump	AGAINST	presidents
7630	Donald Trump	AGAINST	presidents
7631	Donald Trump	AGAINST	presidents
7632	Donald Trump	AGAINST	presidents
7633	Donald Trump	AGAINST	presidents
7634	Donald Trump	FAVOR	presidents
7635	Donald Trump	AGAINST	presidents
7636	Donald Trump	AGAINST	presidents
7637	Donald Trump	AGAINST	presidents
7638	Donald Trump	AGAINST	presidents
7639	Donald Trump	FAVOR	presidents
7640	Donald Trump	NONE	presidents
7641	Donald Trump	AGAINST	presidents
7642	Donald Trump	NONE	presidents
7643	Donald Trump	NONE	presidents
7644	Donald Trump	AGAINST	presidents
7645	Donald Trump	FAVOR	presidents
7646	Donald Trump	AGAINST	presidents
7647	Donald Trump	AGAINST	presidents
7648	Donald Trump	FAVOR	presidents
7649	Donald Trump	FAVOR	presidents
7650	Donald Trump	AGAINST	presidents
7651	Donald Trump	NONE	presidents
7652	Donald Trump	AGAINST	presidents
7653	Donald Trump	AGAINST	presidents
7654	Donald Trump	AGAINST	presidents
7655	Donald Trump	AGAINST	presidents
7656	Donald Trump	AGAINST	presidents
7657	Donald Trump	NONE	presidents
7658	Donald Trump	NONE	presidents
7659	Donald Trump	AGAINST	presidents
7660	Donald Trump	AGAINST	presidents
7661	Donald Trump	AGAINST	presidents
7662	Donald Trump	AGAINST	presidents
7663	Donald Trump	AGAINST	presidents
7664	Donald Trump	FAVOR	presidents
7665	Donald Trump	AGAINST	presidents
7666	Donald Trump	NONE	presidents
7667	Donald Trump	AGAINST	presidents
7668	Donald Trump	AGAINST	presidents
7669	Donald Trump	NONE	presidents
7670	Donald Trump	AGAINST	presidents
7671	Donald Trump	AGAINST	presidents
7672	Donald Trump	AGAINST	presidents
7673	Donald Trump	NONE	presidents
7674	Donald Trump	AGAINST	presidents
7675	Donald Trump	FAVOR	presidents
7676	Donald Trump	AGAINST	presidents
7677	Donald Trump	FAVOR	presidents
7678	Donald Trump	AGAINST	presidents
7679	Donald Trump	FAVOR	presidents
7680	Donald Trump	FAVOR	presidents
7681	Donald Trump	AGAINST	presidents
7682	Donald Trump	AGAINST	presidents
7683	Donald Trump	AGAINST	presidents
7684	Donald Trump	AGAINST	presidents
7685	Donald Trump	AGAINST	presidents
7686	Donald Trump	AGAINST	presidents
7687	Donald Trump	AGAINST	presidents
7688	Donald Trump	NONE	presidents
7689	Donald Trump	AGAINST	presidents
7690	Donald Trump	FAVOR	presidents
7691	Donald Trump	FAVOR	presidents
7692	Donald Trump	FAVOR	presidents
7693	Donald Trump	AGAINST	presidents
7694	Donald Trump	AGAINST	presidents
7695	Donald Trump	FAVOR	presidents
7696	Donald Trump	NONE	presidents
7697	Donald Trump	AGAINST	presidents
7698	Donald Trump	FAVOR	presidents
7699	Donald Trump	AGAINST	presidents
7700	Donald Trump	FAVOR	presidents
7701	Donald Trump	AGAINST	presidents
7702	Donald Trump	AGAINST	presidents
7703	Donald Trump	FAVOR	presidents
7704	Donald Trump	NONE	presidents
7705	Donald Trump	AGAINST	presidents
7706	Donald Trump	AGAINST	presidents
7707	Donald Trump	FAVOR	presidents
7708	Donald Trump	FAVOR	presidents
7709	Donald Trump	FAVOR	presidents
7710	Donald Trump	AGAINST	presidents
7711	Donald Trump	AGAINST	presidents
7712	Donald Trump	AGAINST	presidents
7713	Donald Trump	AGAINST	presidents
7714	Donald Trump	AGAINST	presidents
7715	Donald Trump	NONE	presidents
7716	Donald Trump	AGAINST	presidents
7717	Donald Trump	FAVOR	presidents
7718	Donald Trump	NONE	presidents
7719	Donald Trump	NONE	presidents
7720	Donald Trump	FAVOR	presidents
7721	Donald Trump	FAVOR	presidents
7722	Donald Trump	AGAINST	presidents
7723	Donald Trump	FAVOR	presidents
7724	Donald Trump	NONE	presidents
7725	Donald Trump	NONE	presidents
7726	Donald Trump	AGAINST	presidents
7727	Donald Trump	AGAINST	presidents
7728	Donald Trump	FAVOR	presidents
7729	Donald Trump	AGAINST	presidents
7730	Donald Trump	AGAINST	presidents
7731	Donald Trump	NONE	presidents
7732	Donald Trump	AGAINST	presidents
7733	Donald Trump	AGAINST	presidents
7734	Donald Trump	FAVOR	presidents
7735	Donald Trump	AGAINST	presidents
7736	Donald Trump	FAVOR	presidents
7737	Donald Trump	NONE	presidents
7738	Donald Trump	AGAINST	presidents
7739	Donald Trump	FAVOR	presidents
7740	Donald Trump	FAVOR	presidents
7741	Donald Trump	AGAINST	presidents
7742	Donald Trump	AGAINST	presidents
7743	Donald Trump	AGAINST	presidents
7744	Donald Trump	NONE	presidents
7745	Donald Trump	AGAINST	presidents
7746	Donald Trump	NONE	presidents
7747	Donald Trump	AGAINST	presidents
7748	Donald Trump	AGAINST	presidents
7749	Donald Trump	AGAINST	presidents
7750	Donald Trump	FAVOR	presidents
7751	Donald Trump	AGAINST	presidents
7752	Donald Trump	AGAINST	presidents
7753	Donald Trump	AGAINST	presidents
7754	Donald Trump	AGAINST	presidents
7755	Donald Trump	AGAINST	presidents
7756	Donald Trump	AGAINST	presidents
7757	Donald Trump	AGAINST	presidents
7758	Donald Trump	AGAINST	presidents
7759	Donald Trump	AGAINST	presidents
7760	Donald Trump	FAVOR	presidents
7761	Donald Trump	FAVOR	presidents
7762	Donald Trump	AGAINST	presidents
7763	Donald Trump	AGAINST	presidents
7764	Donald Trump	NONE	presidents
7765	Donald Trump	FAVOR	presidents
7766	Donald Trump	AGAINST	presidents
7767	Donald Trump	FAVOR	presidents
7768	Donald Trump	AGAINST	presidents
7769	Donald Trump	FAVOR	presidents
7770	Donald Trump	NONE	presidents
7771	Donald Trump	AGAINST	presidents
7772	Donald Trump	AGAINST	presidents
7773	Donald Trump	FAVOR	presidents
7774	Donald Trump	AGAINST	presidents
7775	Donald Trump	NONE	presidents
7776	Donald Trump	AGAINST	presidents
7777	Donald Trump	AGAINST	presidents
7778	Donald Trump	AGAINST	presidents
7779	Donald Trump	NONE	presidents
7780	Donald Trump	AGAINST	presidents
7781	Donald Trump	FAVOR	presidents
7782	Donald Trump	AGAINST	presidents
7783	Donald Trump	AGAINST	presidents
7784	Donald Trump	FAVOR	presidents
7785	Donald Trump	AGAINST	presidents
7786	Donald Trump	NONE	presidents
7787	Donald Trump	AGAINST	presidents
7788	Donald Trump	FAVOR	presidents
7789	Donald Trump	FAVOR	presidents
7790	Donald Trump	AGAINST	presidents
7791	Donald Trump	AGAINST	presidents
7792	Donald Trump	FAVOR	presidents
7793	Donald Trump	NONE	presidents
7794	Donald Trump	AGAINST	presidents
7795	Donald Trump	AGAINST	presidents
7796	Donald Trump	AGAINST	presidents
7797	Donald Trump	FAVOR	presidents
7798	Donald Trump	AGAINST	presidents
7799	Donald Trump	FAVOR	presidents
7800	Donald Trump	AGAINST	presidents
7801	Donald Trump	AGAINST	presidents
7802	Donald Trump	AGAINST	presidents
7803	Donald Trump	AGAINST	presidents
7804	Donald Trump	AGAINST	presidents
7805	Donald Trump	AGAINST	presidents
7806	Donald Trump	FAVOR	presidents
7807	Donald Trump	FAVOR	presidents
7808	Donald Trump	FAVOR	presidents
7809	Donald Trump	AGAINST	presidents
7810	Donald Trump	AGAINST	presidents
7811	Donald Trump	AGAINST	presidents
7812	Donald Trump	AGAINST	presidents
7813	Donald Trump	AGAINST	presidents
7814	Donald Trump	AGAINST	presidents
7815	Donald Trump	AGAINST	presidents
7816	Donald Trump	AGAINST	presidents
7817	Donald Trump	FAVOR	presidents
7818	Donald Trump	AGAINST	presidents
7819	Donald Trump	FAVOR	presidents
7820	Donald Trump	FAVOR	presidents
7821	Donald Trump	NONE	presidents
7822	Donald Trump	FAVOR	presidents
7823	Donald Trump	AGAINST	presidents
7824	Donald Trump	AGAINST	presidents
7825	Donald Trump	NONE	presidents
7826	Donald Trump	AGAINST	presidents
7827	Donald Trump	AGAINST	presidents
7828	Donald Trump	AGAINST	presidents
7829	Donald Trump	AGAINST	presidents
7830	Donald Trump	AGAINST	presidents
7831	Donald Trump	FAVOR	presidents
7832	Donald Trump	AGAINST	presidents
7833	Donald Trump	AGAINST	presidents
7834	Donald Trump	AGAINST	presidents
7835	Donald Trump	FAVOR	presidents
7836	Donald Trump	AGAINST	presidents
7837	Donald Trump	AGAINST	presidents
7838	Donald Trump	AGAINST	presidents
7839	Donald Trump	AGAINST	presidents
7840	Donald Trump	AGAINST	presidents
7841	Donald Trump	AGAINST	presidents
7842	Donald Trump	AGAINST	presidents
7843	Donald Trump	FAVOR	presidents
7844	Donald Trump	AGAINST	presidents
7845	Donald Trump	FAVOR	presidents
7846	Donald Trump	AGAINST	presidents
7847	Donald Trump	AGAINST	presidents
7848	Donald Trump	AGAINST	presidents
7849	Donald Trump	FAVOR	presidents
7850	Donald Trump	AGAINST	presidents
7851	Donald Trump	FAVOR	presidents
7852	Donald Trump	AGAINST	presidents
7853	Donald Trump	AGAINST	presidents
7854	Donald Trump	AGAINST	presidents
7855	Donald Trump	FAVOR	presidents
7856	Donald Trump	FAVOR	presidents
7857	Donald Trump	NONE	presidents
7858	Donald Trump	FAVOR	presidents
7859	Donald Trump	FAVOR	presidents
7860	Donald Trump	AGAINST	presidents
7861	Donald Trump	FAVOR	presidents
7862	Donald Trump	AGAINST	presidents
7863	Donald Trump	AGAINST	presidents
7864	Donald Trump	NONE	presidents
7865	Donald Trump	AGAINST	presidents
7866	Donald Trump	FAVOR	presidents
7867	Donald Trump	AGAINST	presidents
7868	Donald Trump	NONE	presidents
7869	Donald Trump	FAVOR	presidents
7870	Donald Trump	FAVOR	presidents
7871	Donald Trump	AGAINST	presidents
7872	Donald Trump	AGAINST	presidents
7873	Donald Trump	FAVOR	presidents
7874	Donald Trump	FAVOR	presidents
7875	Donald Trump	FAVOR	presidents
7876	Donald Trump	AGAINST	presidents
7877	Donald Trump	AGAINST	presidents
7878	Donald Trump	NONE	presidents
7879	Donald Trump	FAVOR	presidents
7880	Donald Trump	AGAINST	presidents
7881	Donald Trump	AGAINST	presidents
7882	Donald Trump	AGAINST	presidents
7883	Donald Trump	AGAINST	presidents
7884	Donald Trump	AGAINST	presidents
7885	Donald Trump	NONE	presidents
7886	Donald Trump	AGAINST	presidents
7887	Donald Trump	NONE	presidents
7888	Donald Trump	FAVOR	presidents
7889	Donald Trump	AGAINST	presidents
7890	Donald Trump	NONE	presidents
7891	Donald Trump	NONE	presidents
7892	Donald Trump	FAVOR	presidents
7893	Donald Trump	FAVOR	presidents
7894	Donald Trump	AGAINST	presidents
7895	Donald Trump	AGAINST	presidents
7896	Donald Trump	AGAINST	presidents
7897	Donald Trump	FAVOR	presidents
7898	Donald Trump	AGAINST	presidents
7899	Donald Trump	AGAINST	presidents
7900	Donald Trump	AGAINST	presidents
7901	Donald Trump	AGAINST	presidents
